act_hi_actinst_25,TASK_ID_,varchar
act_hi_actinst_25,CALL_PROC_INST_ID_,varchar
act_hi_actinst_25,ACT_NAME_,varchar
act_hi_actinst_25,ACT_TYPE_,varchar
act_hi_actinst_25,ASSIGNEE_,varchar
act_hi_actinst_25,START_TIME_,datetime
act_hi_actinst_25,END_TIME_,datetime
act_hi_actinst_25,duration_,bigint
act_hi_actinst_25,TENANT_ID_,varchar
act_hi_actinst_26,ID_,varchar
act_hi_actinst_26,PROC_DEF_ID_,varchar
act_hi_actinst_26,PROC_INST_ID_,varchar
act_hi_actinst_26,EXECUTION_ID_,varchar
act_hi_actinst_26,ACT_ID_,varchar
act_hi_actinst_26,TASK_ID_,varchar
act_hi_actinst_26,CALL_PROC_INST_ID_,varchar
act_hi_actinst_26,ACT_NAME_,varchar
act_hi_actinst_26,ACT_TYPE_,varchar
act_hi_actinst_26,ASSIGNEE_,varchar
act_hi_actinst_26,START_TIME_,datetime
act_hi_actinst_26,END_TIME_,datetime
act_hi_actinst_26,duration_,bigint
act_hi_actinst_26,TENANT_ID_,varchar
act_hi_actinst_27,ID_,varchar
act_hi_actinst_27,PROC_DEF_ID_,varchar
act_hi_actinst_27,PROC_INST_ID_,varchar
act_hi_actinst_27,EXECUTION_ID_,varchar
act_hi_actinst_27,ACT_ID_,varchar
act_hi_actinst_27,TASK_ID_,varchar
act_hi_actinst_27,CALL_PROC_INST_ID_,varchar
act_hi_actinst_27,ACT_NAME_,varchar
act_hi_actinst_27,ACT_TYPE_,varchar
act_hi_actinst_27,ASSIGNEE_,varchar
act_hi_actinst_27,START_TIME_,datetime
act_hi_actinst_27,END_TIME_,datetime
act_hi_actinst_27,duration_,bigint
act_hi_actinst_27,TENANT_ID_,varchar
act_hi_actinst_28,ID_,varchar
act_hi_actinst_28,PROC_DEF_ID_,varchar
act_hi_actinst_28,PROC_INST_ID_,varchar
act_hi_actinst_28,EXECUTION_ID_,varchar
act_hi_actinst_28,ACT_ID_,varchar
act_hi_actinst_28,TASK_ID_,varchar
act_hi_actinst_28,CALL_PROC_INST_ID_,varchar
act_hi_actinst_28,ACT_NAME_,varchar
act_hi_actinst_28,ACT_TYPE_,varchar
act_hi_actinst_28,ASSIGNEE_,varchar
act_hi_actinst_28,START_TIME_,datetime
act_hi_actinst_28,END_TIME_,datetime
act_hi_actinst_28,duration_,bigint
act_hi_actinst_28,TENANT_ID_,varchar
act_hi_actinst_29,ID_,varchar
act_hi_actinst_29,PROC_DEF_ID_,varchar
act_hi_actinst_29,PROC_INST_ID_,varchar
act_hi_actinst_29,EXECUTION_ID_,varchar
act_hi_actinst_29,ACT_ID_,varchar
act_hi_actinst_29,TASK_ID_,varchar
act_hi_actinst_29,CALL_PROC_INST_ID_,varchar
act_hi_actinst_29,ACT_NAME_,varchar
act_hi_actinst_29,ACT_TYPE_,varchar
act_hi_actinst_29,ASSIGNEE_,varchar
act_hi_actinst_29,START_TIME_,datetime
act_hi_actinst_29,END_TIME_,datetime
act_hi_actinst_29,duration_,bigint
act_hi_actinst_29,TENANT_ID_,varchar
act_hi_actinst_30,ID_,varchar
act_hi_actinst_30,PROC_DEF_ID_,varchar
act_hi_actinst_30,PROC_INST_ID_,varchar
act_hi_actinst_30,EXECUTION_ID_,varchar
act_hi_actinst_30,ACT_ID_,varchar
act_hi_actinst_30,TASK_ID_,varchar
act_hi_actinst_30,CALL_PROC_INST_ID_,varchar
act_hi_actinst_30,ACT_NAME_,varchar
act_hi_actinst_30,ACT_TYPE_,varchar
act_hi_actinst_30,ASSIGNEE_,varchar
act_hi_actinst_30,START_TIME_,datetime
act_hi_actinst_30,END_TIME_,datetime
act_hi_actinst_30,duration_,bigint
act_hi_actinst_30,TENANT_ID_,varchar
act_hi_actinst_31,ID_,varchar
act_hi_actinst_31,PROC_DEF_ID_,varchar
act_hi_actinst_31,PROC_INST_ID_,varchar
act_hi_actinst_31,EXECUTION_ID_,varchar
act_hi_actinst_31,ACT_ID_,varchar
act_hi_actinst_31,TASK_ID_,varchar
act_hi_actinst_31,CALL_PROC_INST_ID_,varchar
act_hi_actinst_31,ACT_NAME_,varchar
act_hi_actinst_31,ACT_TYPE_,varchar
act_hi_actinst_31,ASSIGNEE_,varchar
act_hi_actinst_31,START_TIME_,datetime
act_hi_actinst_31,END_TIME_,datetime
act_hi_actinst_31,duration_,bigint
act_hi_actinst_31,TENANT_ID_,varchar
act_hi_attachment,ID_,varchar
act_hi_attachment,REV_,int
act_hi_attachment,USER_ID_,varchar
act_hi_attachment,NAME_,varchar
act_hi_attachment,DESCRIPTION_,varchar
act_hi_attachment,TYPE_,varchar
act_hi_attachment,TASK_ID_,varchar
act_hi_attachment,PROC_INST_ID_,varchar
act_hi_attachment,URL_,varchar
act_hi_attachment,CONTENT_ID_,varchar
act_hi_attachment,TIME_,datetime
act_hi_comment,ID_,varchar
act_hi_comment,TYPE_,varchar
act_hi_comment,TIME_,datetime
act_hi_comment,USER_ID_,varchar
act_hi_comment,TASK_ID_,varchar
act_hi_comment,PROC_INST_ID_,varchar
act_hi_comment,ACTION_,varchar
act_hi_comment,MESSAGE_,varchar
act_hi_comment,FULL_MSG_,longblob
act_hi_detail,ID_,varchar
act_hi_detail,TYPE_,varchar
act_hi_detail,PROC_INST_ID_,varchar
act_hi_detail,EXECUTION_ID_,varchar
act_hi_detail,TASK_ID_,varchar
act_hi_detail,ACT_INST_ID_,varchar
act_hi_detail,NAME_,varchar
act_hi_detail,VAR_TYPE_,varchar
act_hi_detail,REV_,int
act_hi_detail,TIME_,datetime
act_hi_detail,BYTEARRAY_ID_,varchar
act_hi_detail,DOUBLE_,double
act_hi_detail,LONG_,bigint
act_hi_detail,TEXT_,varchar
act_hi_detail,TEXT2_,varchar
act_hi_identitylink,ID_,varchar
act_hi_identitylink,GROUP_ID_,varchar
act_hi_identitylink,TYPE_,varchar
act_hi_identitylink,USER_ID_,varchar
act_hi_identitylink,TASK_ID_,varchar
act_hi_identitylink,PROC_INST_ID_,varchar
act_hi_procinst,ID_,varchar
act_hi_procinst,PROC_INST_ID_,varchar
act_hi_procinst,BUSINESS_KEY_,varchar
act_hi_procinst,PROC_DEF_ID_,varchar
act_hi_procinst,START_TIME_,datetime
act_hi_procinst,END_TIME_,datetime
act_hi_procinst,DURATION_,bigint
act_hi_procinst,START_USER_ID_,varchar
act_hi_procinst,START_ACT_ID_,varchar
act_hi_procinst,END_ACT_ID_,varchar
act_hi_procinst,SUPER_PROCESS_INSTANCE_ID_,varchar
act_hi_procinst,DELETE_REASON_,varchar
act_hi_procinst,TENANT_ID_,varchar
act_hi_procinst,NAME_,varchar
act_hi_taskinst,ID_,varchar
act_hi_taskinst,PROC_DEF_ID_,varchar
act_hi_taskinst,TASK_DEF_KEY_,varchar
act_hi_taskinst,PROC_INST_ID_,varchar
act_hi_taskinst,EXECUTION_ID_,varchar
act_hi_taskinst,NAME_,varchar
act_hi_taskinst,PARENT_TASK_ID_,varchar
act_hi_taskinst,DESCRIPTION_,varchar
act_hi_taskinst,OWNER_,varchar
